483,0.0,0.011903406929073759,0.000537953293243661,0.08041401273885351,0.66,0.002486678507992895,0.7581110625273284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
492,0.021052631578947368,0.015757852782453438,0.0,0.08837579617834396,0.7200000000000001,0.013783303730017762,0.754962833406209,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
521,0.0,0.0018841608190865839,0.0,0.10031847133757962,0.6200000000000001,0.0007815275310834813,0.7564494971578487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0.0,0.003334259392700298,0.0,0.08996815286624205,0.4,0.0002841918294849023,0.7138609532138173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544,0.0,0.0015946788327519648,0.0,0.07404458598726114,0.7400000000000001,0.0006394316163410302,0.7680804547442064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,0.0053055636268594724,0.0,0.07961783439490447,0.6900000000000001,0.0032682060390763763,0.7602098819414079,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0.0,0.00016155779095757035,0.0,0.08996815286624205,0.65,7.104795737122558e-05,0.7587232181897683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
599,0.0,0.002668603156153668,0.0,0.089171974522293,0.5,7.104795737122558e-05,0.7712286838653257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
601,0.0,0.026772725651937127,0.011732364638467224,0.07085987261146497,0.6000000000000001,0.007460035523978685,0.7735898557061652,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.0,0.004420735582553035,0.0,0.089171974522293,0.71,0.0036234458259325046,0.7735898557061652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
618,0.0,0.008438381271118966,0.0001588847012702925,0.0732484076433121,0.65,0.005825932504440497,0.770354175776126,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
622,0.0,0.009185396324215132,0.003092104000942247,0.06528662420382166,0.5,0.003552397868561279,0.784608657630083,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
632,0.0,0.008636098739045557,0.0,0.07165605095541401,0.6000000000000001,0.010301953818827708,0.7686926104066463,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0.0,0.000214912355989753,0.0,0.0,0.8,0.00014209591474245115,0.7777000437254045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.004150249436016256,0.0,0.10191082802547771,0.68,0.001492007104795737,0.679930039352864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.0,0.00509904414431886,0.0,0.08757961783439491,0.6200000000000001,0.0006394316163410302,0.7809357236554438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,0.0,1.251898903599945e-05,0.0,0.0,0.0,0.0,0.7369479667686926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0.0,0.002249713837719322,0.0,0.07882165605095542,0.51,0.000497335701598579,0.7835592479230433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.08157894736842106,0.01975125137743126,0.026596942101520655,0.0589171974522293,0.65,0.026429840142095914,0.7319632706602536,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,0.0,0.0009918787341825523,0.0,0.08280254777070065,0.77,0.0007815275310834813,0.7661565369479668,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0.0,0.008870014240925381,0.0,0.0732484076433121,0.55,0.008880994671403197,0.7861827721906428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725,0.0,0.0031990765946928053,0.0,0.07484076433121019,0.42000000000000004,0.0015630550621669626,0.7877568867512025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0.0,0.0006674444026199075,0.0,0.08519108280254778,0.61,0.0002841918294849023,0.7714035854831657,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.14473684210526316,0.02228734941837971,0.006681008699446458,0.09235668789808918,0.5700000000000001,0.014351687388987566,0.779886313948404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
773,0.07894736842105263,0.022084417227124002,0.010530697151445355,0.08757961783439491,0.67,0.029342806394316162,0.7809357236554438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,0.0,0.002860408168943183,0.0,0.0,0.6000000000000001,0.00014209591474245115,0.7819851333624837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,0.0,0.0029351440128862804,0.0,0.07245222929936306,0.65,0.0004262877442273535,0.7693047660690862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
798,0.0,0.013741897365630997,0.0,0.07165605095541401,0.5,0.003907637655417406,0.785133362483603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,0.039473684210526314,0.006302238810590978,0.0020086334746845414,0.06926751592356688,0.5,0.004476021314387211,0.7804110188019239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,0.007794871052631579,0.008763062183294371,0.0010800691206790567,0.08598726114649682,0.66,0.006891651865008881,0.7767380848272847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,0.015789473684210527,0.07508701857222161,0.0879015351170357,0.1393312101910828,0.8500000000000001,0.42799289520426287,0.6235242675994753,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,0.0,0.015695895293820507,0.0,0.07165605095541401,0.61,0.0024156305506216696,0.7629208570179274,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,0.0,0.011639412245483278,0.0,0.05652866242038217,0.61,0.006110124333925399,0.7714035854831657,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0.0,0.009975531933652396,0.0,0.0820063694267516,0.7000000000000001,0.011509769094138544,0.5267162221250546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
890,0.02763157894736842,0.04108694575240035,0.024641628519790713,0.11863057324840764,0.79,0.21847246891651864,0.5964145168342807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
905,0.0,0.0035693456958599684,0.0,0.07484076433121019,0.66,0.0007815275310834813,0.5262789680804547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
910,0.010526315789473684,0.005783765628539515,0.0,0.07722929936305734,0.68,0.002984014209591474,0.3964145168342807,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
924,0.0,0.00048347152070088613,0.0,0.07245222929936306,0.5,0.000497335701598579,0.4331438565806734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
932,0.0,0.016175523810008443,0.0,0.09315286624203822,0.52,0.000994671403197158,0.4616528202885877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
936,0.002631578947368421,0.003656211479427821,0.0,0.07085987261146497,0.6200000000000001,0.002202486678507993,0.5116746829908176,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
945,0.0,0.0019362916136702517,0.0,0.07404458598726114,0.7400000000000001,0.0007815275310834813,0.6986445124617403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,0.0,4.822020871759344e-06,0.0,0.06130573248407643,0.0,0.0,0.7624836029733275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,0.0,0.018432735524878743,0.0,0.08519108280254778,0.6000000000000001,0.008952042628774422,0.6069086139046787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,0.0,0.005120984339285367,0.0,0.089171974522293,0.6400000000000001,0.001989342806394316,0.5772627896808046,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,0.02157894736842105,0.016562417924044833,0.10266064210580984,0.13853503184713375,0.7400000000000001,0.06863232682060391,0.5725404459991255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1001,0.02631578947368421,0.012212038183143046,0.011514132709080083,0.08598726114649682,0.54,0.014067495559502664,0.7464801049409707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1005,0.011842105263157895,0.02050011304533855,0.004812575330503053,0.11305732484076433,0.71,0.009023090586145649,0.7830345430695234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,0.00631578947368421,0.009553922922385456,0.00205565809511875,0.09554140127388536,0.7000000000000001,0.0007815275310834813,0.7814604285089637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,0.010526315789473684,0.019569684026378948,0.007189873034446646,0.07484076433121019,0.77,0.08738898756660746,0.6724092697857456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,0.0,0.021666901454028883,0.0,0.08757961783439491,0.6900000000000001,0.0027708703374777974,0.6308701355487538,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,0.006578947368421052,0.0221177293546464,0.018185306636876116,0.08837579617834396,0.76,0.027282415630550623,0.5958023611718408,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.0036842105263157894,0.014344107497252843,0.001076053647152433,0.08280254777070065,0.79,0.038294849023090584,0.5175338871884565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1053,0.12894736842105264,0.03037220532519947,0.12658954218819454,0.10111464968152867,0.65,0.06174067495559503,0.7543506777437691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1057,0.031578947368421054,0.02815987493489769,0.010773449115290159,0.12022292993630573,0.7400000000000001,0.01058614564831261,0.6889374726716222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1068,0.0,2.179042007579128e-06,0.0,0.07006369426751592,0.0,0.0,0.774639265413205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,0.0,0.005986633891488216,0.0,0.09076433121019109,0.6200000000000001,0.0034813499111900534,0.7861827721906428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,0.0,0.005028715700513474,0.0,0.07165605095541401,0.52,0.00021314387211367674,0.769916921731526,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1078,0.0,0.0010736740897428275,0.0,0.07165605095541401,0.0,0.0,0.7831219938784434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
